state,lga,ward,facility_uid,facility_code,facility_name,facility_level,ownership,longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
Anambra,Dunukofia,Ukwulu ward 2,28745834,04/08/1/1/1/0032,Ukwulu Health Post,Primary,Public,6.983745,6.249017,after Morroco Nwamaduka place,,8am - 6pm,,View
Anambra,Dunukofia,Umudioka ward 1,56784228,04/08/1/1/2/0008,"Immaculate Heart Hospital, Umudioka",Secondary,Private,6.921076,6.170181,Behind Afor Igwe market,,24hrs,,View
Anambra,Dunukofia,Umudioka ward 1,46299003,04/06/1/1/1/0022,Umudioka Primary Health Centre,Primary,Public,6.92283,6.17532,UMUDIOKA P H C,,24hrs,,View
Anambra,Dunukofia,Umudioka ward 2,35481143,04/01/1/1/1/0005,Akpom Health Post,Primary,Public,6.24595,6.45821,Near Akpom Village hall,,8:00 - 4:00,,View
Anambra,Dunukofia,Umunnachi ward 1,71981062,04/08/1/1/2/0004,Chinazo Hospital and Maternity Umunachi,Secondary,Private,6.94161,6.17832,,,,,View
Anambra,Dunukofia,Umunnachi ward 1,65483362,04/08/1/1/2/0006,First Foundation Hospital & Maternity,Secondary,Private,6.919353164,6.163564116,Umunachi Afor Igwe Market,,24hrs,,View
Anambra,Dunukofia,Umunnachi ward 1,53132151,04/08/1/1/1/0040,Nagbana Health Post,Primary,Public,6.93001,6.16135,Near Community Secondary School Umunachi,,24,,View
Anambra,Dunukofia,Umunnachi ward 2,29845511,04/08/1/1/1/0032,Nkwelle Primary Health Centre,Primary,Public,6.97702,6.25857,Nkelle town hall,,24hrs,,View
Anambra,Dunukofia,Umunnachi ward 2,18393342,04/08/1/1/1/0017,Ozzuh Primary Health Centre,Primary,Public,6.94182,6.16525,Nedioramma Hall,,24hrs,,View
Anambra,Dunukofia,Umunnachi ward 2,58666705,04/08/1/1/2/0009,Paragon Hospital Umunachi,Secondary,Private,6.921840,6.164741,Afor igwe market,,24hrs,,View
Anambra,Dunukofia,Umunnachi ward 2,19524588,04/08/1/1/1/0032,Umueze Heaith Post,Primary,Public,7.05644967,6.19486848,,,8am - 5pm,,View
Anambra,Ekwusigo,Amakwa,81015231,04/09/1/2/2/0056,Access Specialist Hospital Ozubulu,Secondary,Private,6.67453,6.53742,Beside Formular Fuel Station Ozubulu-Nnewi Road,,24hrs,,View
Anambra,Ekwusigo,Amakwa,55933203,04/09/1/1/1/0002,Amakwa Health Post,Primary,Public,6.87475,5.96611,Iside Igwe Ozubulu compound,,,,View
Anambra,Ekwusigo,Amakwa,79874525,04/09/1/1/1/0039,Amakwa Infant Welfare,Primary,Public,6.87327,5.69609,Opposite Joint Hospital Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Amakwa,85548080,04/09/1/1/1/0039,Amakwa Primary Health Centre,Primary,Public,6.87475313,5.947765993,Inside Umueze Hall Amakwa,,24hrs,,View
Anambra,Ekwusigo,Amakwa,46901206,04/09/1/2/2/0041,Chisom Hospital/Maternity Ozubulu,Secondary,Private,6.87916,5.95576,Umuoweie Amakwa Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Amakwa,84369505,04/09/1/2/1/0001,"Joint Hospital, Ozubulu Amakwa",Secondary,Private,6.87416,5.96305,Opposit Ugwuorie  Market Ozubulu,,,,View
Anambra,Ekwusigo,Anaubahu,64893783,04/09/1/1/1/0016,Ihembosi Referral Health Centre,Primary,Public,6.86805,5.93222,Behind Eke IIhembosi Market,,24hrs,,View
Anambra,Ekwusigo,Anaubahu,50414557,04/09/1/1/1/0039,Ubahu Primary Health Centre,Primary,Public,6.8793780,5.92015,Along Ihembosi Ukpor Road,,,,View
Anambra,Ekwusigo,Egbema,61031609,04/09/1/1/1/0003,Egbema Primary Health Center,Primary,Public,5.83869,5.95806,Umuonwuka Hall,,24hrs,,View
Anambra,Ekwusigo,Egbema,78590732,04/09/1/1/2/0008,Evans Specialist Hospital Ozbulu,Secondary,Private,6.85520,5.95636,Near Micheal Junction,,,,View
Anambra,Ekwusigo,Egbema,72521933,04/09/1/2/2/0043,Loyola Hospital&Maternity Ozubulu,Secondary,Private,6.85138,5.95555,Along Nnewi Ihiala Road,,24hrs,,View
Anambra,Ekwusigo,Egbema,33105681,04/09/1/2/2/0042,Odinaka Hospital/Maternity Ozubulu,Secondary,Private,6.83638,5.95694,Near Umuonwuka Town Hall,,24hrs,,View
Anambra,Ekwusigo,Egbema,25784825,04/09/1/1/1/0001,Umunjiokwu Health Post,Primary,Public,6.84583,5.96138,Umunjiokwu Hall Egbema Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Egbema,65712970,04/09/1/1/1/0038,Uruezi Ozubulu Primary Health Centre,Primary,Public,6.81944,5.96277,Along Udeaja Roard,,24hrs,,View
Anambra,Ekwusigo,Eziora 1,16941522,04/15/1/1/1/0027,Akwa Primary Health Centre,Primary,Public,6.89405,5.95984,Along Ekwusigo Atani Road,,24hrs,,View
Anambra,Ekwusigo,Eziora 1,71288400,04/17/1/2/2/0007,Chinedu Hospital and Maternity,Secondary,Private,6.77941,6.15508,,,,,View
Anambra,Ekwusigo,Eziora 1,47284039,04/09/1/1/1/0004,Ezerinne Primary Health Centre,Primary,Public,6.856323242,5.973693848,Ezerinne village Hall,,,,View
Anambra,Ekwusigo,Eziora 1,28001152,04/09/1/1/1/0006,Eziora Primary Health Centre,Primary,Public,6.85632,5.97369,Ezeanunwa village Hall Eziora Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Eziora 1,32307934,04/09/1/1/2/0012,Gracelight and Truth Health Maternity,Secondary,Private,6.85713,5.97327,Near Ezerinne PHC  Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Eziora 1,72647275,04/09/1/1/1/0019,Maternal and Child Health Centre Ozubulu,Primary,Public,6.85309,5.95789,,,12hrs,,View
Anambra,Ekwusigo,Eziora 1,63559889,04/09/1/1/2/0020,St. Jude Hospital and Maternity,Secondary,Private,6.84601,5.96655,Near Nkwo Obiarigbo Market Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Ibolo,25198783,04/09/1/1/1/0010,Ibolo Primary Health Centre,Primary,Public,6.82022,6.01833,Along Onisha Onweri Roard Ibolo,,24hrs,,View
Anambra,Ekwusigo,Ibolo,32652871,04/09/1/1/1/0018,Isingwu Primary Health Centre,Primary,Public,6.82675,6.00176,Umuonwe Isingwu,,24hrs,,View
Anambra,Ekwusigo,Ibolo,35187701,04/09/1/1/1/0039,Umuezeopi Primary Health Centre,Primary,Public,6.83376,6.00433,Near Nkwo Edo market Oraifite,,24hrs,,View
Anambra,Ekwusigo,Ichi,57776327,04/09/1/2/1/0055,Ichi General Hospital,Secondary,Public,6.84992,6.05883,Near Igwes Compound Ichi,,24hrs,,View
Anambra,Ekwusigo,Ichi,55548359,04/09/1/1/1/0050,Ichi Primary Health Centre,Primary,Public,6.86972,6.04222,,,,,View
Anambra,Ekwusigo,Ichi,35071824,04/09/1/1/1/0011,Ichi Referral Health Centre,Primary,Public,6.86789,6.04851,Near Central School Ichi,,24hrs,,View
Anambra,Ekwusigo,Ifite..,43175820,04/14/1/1/1/0006,Awor Primary Health Centre,Primary,Public,6.90488,6.02288,Ekeh/Centre,,24hrs,,View
Anambra,Ekwusigo,Ifite..,39318248,04/09/1/1/2/0011,God's Victory Hospital/Maternity Oraifite,Secondary,Private,6.84376,6.02971,Near Nkwo Oraifite,,,,View
Anambra,Ekwusigo,Ifite..,15131807,04/07/1/1/1/0016,Ifite Primary Health Centre,Primary,Public,6.85710,6.03216,Oka Village Ichi,,24hrs,,View
Anambra,Ekwusigo,Ifite..,55849414,04/09/1/2/2/0047,Josephine and Lawrence memorial Hospital/Maternityity Ifite,Secondary,Private,6.83445,6.02759,Near St. Georges Catholic Parish Oraifite,,,,View
Anambra,Ekwusigo,Ifite..,58867042,04/09/1/2/1/0054,Oraifite General Hospital,Secondary,Public,6.82254,6.57725,"Near Emeka Offor Junction, Oraifite",,,,View
Anambra,Ekwusigo,Ifite..,75573328,04/09/1/1/1/0025,Orifite Referral Health Centre,Primary,Public,6.84782,6.00739,Behinde Civic Center Oraifite,,24hrs,,View
Anambra,Ekwusigo,Ifite..,34881694,04/09/1/1/1/0033,Umunakwa Primary Health Centre,Primary,Public,6.82527,6.03185,aAlong Nkwo Oraifite Road,,24hrs,,View
Anambra,Ekwusigo,Ifite..,80509264,04/09/1/1/1/0035,Urudunu Primary Health Centre,Primary,Public,6.83861,6.03048,Along Nkwo Oraifite Road,,24hrs,,View
Anambra,Ekwusigo,Ihembosi 2,70237134,04/09/1/1/2/0013,Holy Family Hospital/Maternity,Primary,Private,6.86983,5.93482,Near EKE iIhembosi Market,,24hrs,,View
Anambra,Ekwusigo,Ihembosi 2,29580646,04/09/1/1/1/0013,Ihembosi Model Health Centre,Primary,Public,6.87288,5.94218,Near Ezementus compound,,24hrs,,View
Anambra,Ekwusigo,Irefi,43381730,04/09/1/1/1/0007,Ezumeri Primary Health Centre,Primary,Public,6.85632,5.97369,Umuezike village Hall Amakwa Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Irefi,72517550,04/09/1/1/1/0017,Irefi Primary Health Centre,Primary,Public,6.85865,6.00168,,,,,View
Anambra,Ekwusigo,Irefi,50604922,04/09/1/1/1/0023,Ogbe Ezumeri Health Post,Primary,Public,6.83034,5.99145,,,,,View
Anambra,Ekwusigo,Nza,27600539,04/09/1/1/1/0008,Afor Ilo Primary Health Centre,Primary,Public,6.77222,5.969444,Okpuno Uruaguma,,24hrs,,View
Anambra,Ekwusigo,Nza,84559943,04/09/1/1/1/0021,Nza Primary Health Centre,Primary,Public,6.89405,5.95984,Four corner Nza,,24hrs,,View
Anambra,Ekwusigo,Nza,71470502,04/09/1/1/1/0022,Ofufe Nza Health Post,Primary,Public,6.89988,5.94894,Al0ng Xiston Secondary School Road Ukpor,,,,View
Anambra,Ekwusigo,Nza,72862696,04/09/1/1/1/0036,Urueze Health Post,Primary,Public,6.89916,5.96666,Urueze Village hall,,,,View
Anambra,Ekwusigo,Orumba,23642536,04/09/1/1/1/0005,Eziamakwa Health Post,Primary,Public,6.85632,5.97369,Three Corner,,24hrs,,View
Anambra,Ekwusigo,Orumba,35850480,04/09/1/1/1/0032,Umuezekwe Health Post,Primary,Public,,,,,,,View
Anambra,Ekwusigo,Unknown,44397967,04/09/1/1/2/0003,Chidiebele Hospital Ozubulu,Primary,Private,6.82267803,6.02007095,,,,,View
Anambra,Ekwusigo,Unknown,21855491,04/09/1/1/2/0005,Chisom Maternity Home Amakwa Ozubulu,Primary,Private,,,,,,,View
Anambra,Ekwusigo,Uruokwe,61447052,04/09/1/1/2/0001,Abito Ezike Primary Health Centre,Primary,Public,6.85414,5.95633,Near Evans Specialist Hospital Ozubulu,,24hrs,,View
Anambra,Ekwusigo,Uruokwe,60373506,04/09/1/1/2/0040,Okika Maternity,Primary,Private,6.84666,5.94833,Ezeonwa Road Umuonyiagwu,,24hrs,,View
Anambra,Ekwusigo,Uruokwe,53822898,04/09/1/1/1/0030,Ozubulu Referral Health Center,Primary,Public,6.86475,5.96095,Bhind Ozubulu Police.,,24hrs,,View
Anambra,Ekwusigo,Uruokwe,37024491,04/09/1/1/1/0034,Umuonyiagwu Primary Health Centre,Primary,Public,6.85632,5.97369,Opposite Late Ezeonwa Compound Umuonyiagwu,,24hrs,,View
Anambra,Ekwusigo,Uruokwe,12907941,04/09/1/1/1/0039,Urumabiam Health Post,Primary,Public,6.86347,5.96927,Urumabiam Hall,,,,View
Anambra,Idemili North,Abacha,70202583,04/10/1/1/1/0001,Abacha Primary Health Centre,Primary,Public,6.95553227,6.145436022,Before Oye Olisa Market Abacha,,24hrs,,View
Anambra,Idemili North,Abatete,71357538,04/10/1/1/1/0006,Agbaja Health Post,Primary,Public,6.930358,6.12680,Agbaja Village Inside Security House Abatete,,8hrs 8am - ,,View
Anambra,Idemili North,Abatete,75810193,04/10/1/1/1/0139,Holy Trinity Primary Health Center,Primary,Public,6.94228,6.12279,Opposite Holy Trinity Anglican Church Abatete,,24hrs,,View
Anambra,Idemili North,Abatete,34742179,04/04/1/1/1/0025,Nsukwu Primary Health Centre,Primary,Public,6.99747,6.06185,Nsukwu Village Oye Ezeigwe Abatete,,24hrs,,View
Anambra,Idemili North,Abatete,42772711,04/10/1/1/1/0030,Odida Primary Health Centre,Primary,Public,6.957958227,6.10673541,,,24hrs,,View
Anambra,Idemili North,Abatete,83292325,04/10/1/1/1/0033,Ogbu Primary Health Centre,Primary,Public,6.93754,6.11773,Ogbu Town Hall Abatete,,24hrs,,View
Anambra,Idemili North,Eziowelle,58065455,04/10/1/1/2/0074,Christabel  Maternity Eziowelle,Primary,Private,6.940498,6.14716,Okpaliko Village Eziowelle,,24hrs,,View
Anambra,Idemili North,Eziowelle,74764465,04/10/1/1/1/0064,Eziowelle Primary Health Centre,Primary,Public,6.94834,6.147623,Uburu Village Eziowelle,,24hrs,,View
Anambra,Idemili North,Ideani,58790053,04/10/1/1/1/0026,Ideani Primary Health Centre,Primary,Public,6.9279326,6.09210766,Umuoduba Village Ideani,,24hrs,,View
Anambra,Idemili North,Nkpor,65671614,04/10/1/2/2/0131,Blessed Hospital,Secondary,Private,6.81803,6.15483,19 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,71400795,04/10/1/1/2/0111,Blessed Maternity,Primary,Private,6.82729,6.15668,17 Agulu Avenue Opposite St Joseph Catholic Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,27626667,04/10/1/2/2/0130,Dalex Hospital,Secondary,Private,6.83174,6.14720,114 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,61739664,04/10/1/2/2/0078,Golden Hospital,Secondary,Private,6.81375,6.14682,46 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,41738595,04/10/1/2/2/0122,Hillview Hospital and Maternity,Secondary,Private,6.82829,6.147578,83 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,74138890,04/10/1/2/2/0110,Hossana Hospital,Secondary,Private,6.83667,6.15335,25 Amafor Street Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,31467418,04/10/1/2/2/0013,Hossana Hospital And Maternity,Secondary,Private,,,,,,,View
Anambra,Idemili North,Nkpor,16842677,04/10/1/2/2/0070,Idemili Hospital/ Maternity Nkpor,Secondary,Private,6.82875,6.15693,16 Agulu Avenue  Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,77224560,04/10/1/2/2/0015,Immaculate Heart Hospital Nkpor,Secondary,Private,6.84098,6.14897,Convent Road off Enugu Onitsha Old Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,71408102,04/10/1/2/2/0106,Ivy Foundation Hospital Nkpor,Secondary,Private,6.82121,6.14454,27 Limca Road Near Monarch Bus Stop Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,53024934,04/10/1/2/2/0019,Madueke Memorial Hospital And Maternity,Secondary,Private,6.837410845,6.15523968,13 Sunny Down Street Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,65185761,04/10/1/1/2/0035,Mainland Hospital,Secondary,Private,7.08592,6.01974,26 Uzoegwu Street Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,27794889,04/10/1/2/2/0065,Mater Christi Hospital Nkpor,Secondary,Private,6.826583,6.143373,51 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,84908917,04/10/1/2/2/0135,Mmachukwu Hospital and Maternity,Secondary,Private,6.84408,6.14915,8 Adazi ani Street Nkpor near Afor Market,,24hrs,,View
Anambra,Idemili North,Nkpor,13071831,04/10/1/2/2/0022,New Mayor Hospital and Maternity,Secondary,Private,6.846328,6.153857,Enugu Onitsha Old Road Near Afor Nkpor Market,,24hrs,,View
Anambra,Idemili North,Nkpor,69123734,04/10/1/1/2/0046,Obinwanne Hospital And Maternity,Secondary,Private,6.86098,6.08721,19 Uba Street Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,72453765,04/10/1/1/2/0049,Queen of Babies Maternity Home Nkpor,Primary,Private,6.83481,6.14618,1B Eziowelle Street Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,79527674,04/10/1/2/2/0120,Rock of Ages Hospital and Maternity,Secondary,Private,6.83127,6.14724,110 Limca Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,66442814,04/10/1/2/2/0114,Siri Hospital and Maternity,Secondary,Private,6.83938,6.12319,36 Obosi Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,13281574,04/10/1/2/2/0129,St Dominic Savio,Secondary,Private,6.83885,6.15162,69 Old Enugu /Onitsha Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,81559234,04/10/1/1/1/0037,St Edmond Health Post,Primary,Public,6.83225,6.12793,Inside St Edmund Catholic Church Nkpor,,8hrs 8am 4p,,View
Anambra,Idemili North,Nkpor,20607994,04/10/1/1/1/0064,St Marks Nkpor Health Post,Primary,Public,6.86829,6.13585,Inside St Mark's Anglican Church,,12hrs/ 8am ,,View
Anambra,Idemili North,Nkpor,62936000,04/10/1/2/2/0128,St Martins Hospital and Maternity,Secondary,Private,6.83631,6.14932,46 Old Enugu/Onitsha Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,50887932,04/10/1/2/2/0127,St Stephen Hospital and Maternity,Secondary,Private,6.83666,6.14956,45 Old Enugu/Onitsha Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor,46408458,04/10/1/1/2/0054,St. Anne Hospital/Maternity Nkpor,Secondary,Private,6.82455,6.14648,11 Ukpo Street Obosi,,24hrs,,View
Anambra,Idemili North,Nkpor,22907561,04/10/1/2/2/0117,Summer Hill Hospital and Maternity,Secondary,Private,6.83347,6.14468,14 Obosi Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor II,22809263,04/10/1/2/2/0123,Akachukwu Hospital and Maternity,Secondary,Private,6.82186,6.15179,9 Ezego Street behind new tyre Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor II,47096264,04/10/1/1/1/0009,Akuzo Health Post Nkpor,Primary,Public,6.155849,6.830892,Akuzor Town Hall,,12hrs/8am 4,,View
Anambra,Idemili North,Nkpor II,28613247,04/10/1/1/2/0008,Chukwubuikem Hospital & Maternity,Secondary,Private,6.84296,6.15878,51 Akuzor Road Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor II,53318287,04/10/1/1/2/0069,Three Sisters Maternity Nkpor,Primary,Private,6.83258,6.15641,Agulu Avenue Near Old Spare Parts Market Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor-Uno 1,20078910,04/10/1/2/2/0136,Caprin Hospital,Secondary,Private,6.85967,6.12126,Nkpor Umuoji Road Beside Sister's Fellowship Nkpor,,24hrs,,View
Anambra,Idemili North,Nkpor-Uno 1,42155451,04/10/1/2/2/0005,Chukwudi Medical Care Hospital,Secondary,Private,6.86405,6.13715,Umusiome Nkpor uno,,24hrs,,View
Anambra,Idemili North,Nkpor-Uno 1,70292289,04/10/1/2/2/0007,Crown Hospital And Maternity,Secondary,Private,6.86055927,6.122089166,Nkpor- Umuoji Road Nkpor uno,,24hrs,,View
Anambra,Idemili North,Nkpor-Uno 1,24563537,04/10/1/1/2/0023,Eberechukwu Maternity,Primary,Private,6.84984,6.12186,"Npor uno - Obosi Road, Amafor Village Nkpor uno",,24hrs,,View
Anambra,Idemili North,Nkpor-Uno 1,13636816,04/10/1/1/1/0014,Nkpor Uno Health Post,Primary,Public,6.82974,6.14624,Ububa Village Nkpor uno,,8hrs / 8am ,,View
Anambra,Idemili North,Nkpor-Uno 1,45916251,04/10/1/1/1/0064,Nkpor Uno Model Primary Health Centre,Primary,Public,6.85400,6.12769,"Ububa village, Umuoji Road.  Nkpor uno",,24hrs,,View
Anambra,Idemili North,Obosi 1,47973048,04/10/1/1/1/0008,Akuora Health Post,Primary,Public,6.81749,6.10845,Akuora Village Little Wood Estate Obosi,,8hrs. 8am -,,View
Anambra,Idemili North,Obosi 1,65179832,04/10/1/2/2/0082,Balm in Gilead Hospital / Maternity,Secondary,Private,6.8308,6.14119,14 Tony Izuegbunam Street,,24hrs,,View
Anambra,Idemili North,Obosi 1,15651543,04/10/1/1/1/0137,Bishop Nkemena Health Post,Primary,Public,6.83063,6.11147,BishopSamuel Nkemena Memorial Church Obosi,,8am-4pm,,View
Anambra,Idemili North,Obosi 1,38431775,04/10/1/1/2/0079,Chibuikem Primary Health Center,Primary,Private,6.81694,6.10858,Opposite All Saints Anglican Church Little wood Obosi,,24hrs,,View
Anambra,Idemili North,Obosi 1,14314815,04/10/1/2/2/0098,Day Spring Hospital and Maternity,Secondary,Private,6.81803,6.10484,Umuota Village Near All Saints Anglican Church Obosi,,24hrs,,View
Anambra,Idemili North,Obosi 1,29624820,04/10/1/1/1/0064,Enekwasumpu Health Post,Primary,Public,6.82628,6.15042,16 Udegboka Street Enekwasumpu,,12hrs/ 8am,,View
Anambra,Idemili North,Obosi 1,32792268,04/10/1/1/2/0027,Graceland Care Foundation Hospital,Secondary,Private,6.82427,6.11111,52 Obosi Road Near St Andrew's Anglican Church Obosi,,24,,View
Anambra,Idemili North,Obosi 1,41753616,04/10/1/2/2/0084,Iruoma Hospital/ Maternity Obosi,Secondary,Private,6.83286,6.12174,27 Obosi Road Opposite Aforadike Market,,24hrs,,View
Anambra,Idemili North,Obosi 1,16501780,04/10/1/2/2/0138,Moon-Health Foundation Hospital and Diagnostics Limited,Secondary,Private,6.82535,6.14834,NO 6 Ikenwilo Street,,8am-6pm,,View
Anambra,Idemili North,Obosi 1,18590821,04/10/1/1/1/0028,Nkwo Obosi Health Post,Primary,Public,6.82689,6.11611,"Ire Village, Beside Obosi Town Hall Obosi",,8hrs. 8am-4,,View
Anambra,Idemili North,Obosi 1,45600995,04/10/1/1/1/0042,Obosi Model Primary Health Centre,Primary,Public,6.832885742,6.120300293,Near Afor Adike Market OBOSI,,24hrs,,View
Anambra,Idemili North,Obosi 1,87578779,04/10/1/1/1/0032,Odume Health Post Obosi,Primary,Public,6.82921,6.14663,Inside Emmanuel Anglican Church Odume,,12hrs,,View
Anambra,Idemili North,Obosi 1,17035186,04/10/1/2/2/0080,Our Child Hospital,Secondary,Private,6.8284,6.15566,25 Mbaukwu Street,,24hrs,,View
Anambra,Idemili North,Obosi 1,63878515,04/10/1/1/2/0060,Ugochukwu Hospital/Maternity Nkpor,Secondary,Private,6.82564,6.15091,2 Ositadimma Street Enekwasumpu,,24hrs,,View
Anambra,Idemili North,Obosi 1,29375148,04/10/1/2/2/0033,Unity Hospital / Maternity Obosi,Secondary,Private,6.81948,6.10627,Akuora Umuota Village Obosi,,24hrs,,View
Anambra,Idemili North,Obosi II,23386884,04/10/1/2/2/0107,Angel of God Hospital Complex Awada,Secondary,Private,6.79987,6.12143,36 Mgbemena Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,40817306,04/10/1/2/2/0089,Ark of Convenant Hospital and Maternity Awada,Secondary,Private,6.80558,6.12388,67 Oraifite Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,51716784,04/10/1/1/1/0011,Awada Primary Health Centre,Primary,Public,6.79933604,6.119111835,6B Onyebuchi Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,67618914,04/10/1/1/2/0013,Chinazor Hospital  and Maternity,Secondary,Private,6.81064,6.12331,14 Adamma Obimma,,24hrs,,View
Anambra,Idemili North,Obosi II,18836282,04/10/1/2/2/0101,Chizoba Hospital and Maternity Awada,Secondary,Private,6.80185,6.12258,55 Mgbemena Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,34074851,04/10/1/2/2/0090,Divine Favour Hospital,Secondary,Private,6.80681,6.12173,2 Ukaegbu Street,,24hrs,,View
Anambra,Idemili North,Obosi II,62487633,04/10/1/1/2/0097,Divine Health Clinic,Primary,Private,6.80117,6.12547,16 Ezeiweka Road Awada,,8hrs,,View
Anambra,Idemili North,Obosi II,60023205,04/10/1/2/2/0092,Divine Mercy Hospital and Maternity Awada,Secondary,Private,6.80545,6.11862,78 Ezeiweka Road Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,78384631,04/17/1/1/2/0022,El Shaddai Hospital and Maternity,Secondary,Private,6.80221,6.12473,47/48 Ezeiweka Road,,24 hrs,,View
Anambra,Idemili North,Obosi II,75447961,04/10/1/1/2/0104,God's Favour Maternity Awada,Primary,Private,6.79827,6.12135,27 Mgbemena Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,32933245,04/10/1/2/2/0012,Hill Crest Hospital,Secondary,Private,6.80004,6.11935,34 Achina Street Awada,,24hrs,,View
Anambra,Idemili North,Obosi II,48277646,04/10/1/1/1/0064,Holy Trinity Health Post,Primary,Public,6.79818,6.12769,Ezeiweka Road Inside Holy Trinity Church Awada Obosi,,8hrs. 8am -,,View
